L1,Subject,Region,Word,Time,Sentence,Case,Order,Reflexive,Predicate,Binding
Chinese,204,7,?,329,50,R,41,Relative S1,Subject,TRUE
Chinese,204,8,TF,1501,50,R,41,Relative S1,Subject,TRUE
Chinese,205,1,???,754,50,R,20,Relative S1,Subject,TRUE
Chinese,205,2,???,547,50,R,20,Relative S1,Subject,TRUE
Chinese,205,3,??????,908,50,R,20,Relative S1,Subject,TRUE
Chinese,205,4,???,477,50,R,20,Relative S1,Subject,TRUE
Chinese,205,5,??,1815,50,R,20,Relative S1,Subject,TRUE
Chinese,205,6,???,2714,50,R,20,Relative S1,Subject,TRUE
Chinese,205,7,?,377,50,R,20,Relative S1,Subject,TRUE
Chinese,205,8,TF,475,50,R,20,Relative S1,Subject,TRUE
Chinese,216,1,???,424,50,R,14,Relative S1,Subject,TRUE
Chinese,216,2,???,406,50,R,14,Relative S1,Subject,TRUE
Chinese,216,3,??????,585,50,R,14,Relative S1,Subject,TRUE
Chinese,216,4,???,485,50,R,14,Relative S1,Subject,TRUE
Chinese,216,5,??,764,50,R,14,Relative S1,Subject,TRUE
Chinese,216,6,???,446,50,R,14,Relative S1,Subject,TRUE
Chinese,216,7,?,426,50,R,14,Relative S1,Subject,TRUE
Chinese,216,8,TF,562,50,R,14,Relative S1,Subject,TRUE
Chinese,217,1,???,713,50,R,6,Relative S1,Subject,TRUE
Chinese,217,2,???,809,50,R,6,Relative S1,Subject,TRUE
Chinese,217,3,??????,899,50,R,6,Relative S1,Subject,TRUE
Chinese,217,4,???,388,50,R,6,Relative S1,Subject,TRUE
Chinese,217,5,??,3402,50,R,6,Relative S1,Subject,TRUE
Chinese,217,6,???,498,50,R,6,Relative S1,Subject,TRUE
Chinese,217,7,?,439,50,R,6,Relative S1,Subject,TRUE
Chinese,217,8,TF,973,50,R,6,Relative S1,Subject,TRUE
Chinese,218,1,???,5363,50,R,4,Relative S1,Subject,TRUE
Chinese,218,2,???,962,50,R,4,Relative S1,Subject,TRUE
Chinese,218,3,??????,1250,50,R,4,Relative S1,Subject,TRUE
Chinese,218,4,???,842,50,R,4,Relative S1,Subject,TRUE
Chinese,218,5,??,6011,50,R,4,Relative S1,Subject,TRUE
Chinese,218,6,???,822,50,R,4,Relative S1,Subject,TRUE
Chinese,218,7,?,426,50,R,4,Relative S1,Subject,TRUE
Chinese,218,8,TF,3068,50,R,4,Relative S1,Subject,TRUE
Chinese,219,1,???,693,50,R,37,Relative S1,Subject,TRUE
Chinese,219,2,???,546,50,R,37,Relative S1,Subject,TRUE
Chinese,219,3,??????,3544,50,R,37,Relative S1,Subject,TRUE
Chinese,219,4,???,834,50,R,37,Relative S1,Subject,TRUE
Chinese,219,5,??,566,50,R,37,Relative S1,Subject,TRUE
Chinese,219,6,???,855,50,R,37,Relative S1,Subject,TRUE
Chinese,219,7,?,695,50,R,37,Relative S1,Subject,TRUE
Chinese,219,8,TF,893,50,R,37,Relative S1,Subject,TRUE
Chinese,220,1,???,413,50,R,59,Relative S1,Subject,TRUE
Chinese,220,2,???,415,50,R,59,Relative S1,Subject,TRUE
Chinese,220,3,??????,861,50,R,59,Relative S1,Subject,TRUE
Chinese,220,4,???,405,50,R,59,Relative S1,Subject,TRUE
Chinese,220,5,??,305,50,R,59,Relative S1,Subject,TRUE
Chinese,220,6,???,1200,50,R,59,Relative S1,Subject,TRUE
Chinese,220,7,?,266,50,R,59,Relative S1,Subject,TRUE
Chinese,220,8,TF,2062,50,R,59,Relative S1,Subject,TRUE
Chinese,206,1,???,814,50,R,55,Relative S1,Subject,TRUE
Chinese,206,2,???,936,50,R,55,Relative S1,Subject,TRUE
Chinese,206,3,??????,896,50,R,55,Relative S1,Subject,TRUE
Chinese,206,4,???,836,50,R,55,Relative S1,Subject,TRUE
Chinese,206,5,??,1525,50,R,55,Relative S1,Subject,TRUE
Chinese,206,6,???,4110,50,R,55,Relative S1,Subject,TRUE
Chinese,206,7,?,567,50,R,55,Relative S1,Subject,TRUE
Chinese,206,8,TF,1613,50,R,55,Relative S1,Subject,TRUE
Chinese,207,1,???,864,50,R,32,Relative S1,Subject,TRUE
Chinese,207,2,???,756,50,R,32,Relative S1,Subject,TRUE
Chinese,207,3,??????,1026,50,R,32,Relative S1,Subject,TRUE
Chinese,207,4,???,5377,50,R,32,Relative S1,Subject,TRUE
Chinese,207,5,??,597,50,R,32,Relative S1,Subject,TRUE
Chinese,207,6,???,726,50,R,32,Relative S1,Subject,TRUE
Chinese,207,7,?,457,50,R,32,Relative S1,Subject,TRUE
Chinese,207,8,TF,763,50,R,32,Relative S1,Subject,TRUE
Chinese,208,1,???,396,50,R,57,Relative S1,Subject,TRUE
Chinese,208,2,???,408,50,R,57,Relative S1,Subject,TRUE
Chinese,208,3,??????,898,50,R,57,Relative S1,Subject,TRUE
Chinese,208,4,???,338,50,R,57,Relative S1,Subject,TRUE
Chinese,208,5,??,248,50,R,57,Relative S1,Subject,TRUE
Chinese,208,6,???,1379,50,R,57,Relative S1,Subject,TRUE
Chinese,208,7,?,398,50,R,57,Relative S1,Subject,TRUE
Chinese,208,8,TF,1187,50,R,57,Relative S1,Subject,TRUE
Chinese,209,1,???,662,50,R,48,Relative S1,Subject,TRUE
Chinese,209,2,???,873,50,R,48,Relative S1,Subject,TRUE
Chinese,209,3,??????,1460,50,R,48,Relative S1,Subject,TRUE
Chinese,209,4,???,1609,50,R,48,Relative S1,Subject,TRUE
Chinese,209,5,??,445,50,R,48,Relative S1,Subject,TRUE
Chinese,209,6,???,455,50,R,48,Relative S1,Subject,TRUE
Chinese,209,7,?,605,50,R,48,Relative S1,Subject,TRUE
Chinese,209,8,TF,513,50,R,48,Relative S1,Subject,TRUE
Chinese,210,1,???,622,50,R,43,Relative S1,Subject,TRUE
Chinese,210,2,???,644,50,R,43,Relative S1,Subject,TRUE
Chinese,210,3,??????,812,50,R,43,Relative S1,Subject,TRUE
Chinese,210,4,???,376,50,R,43,Relative S1,Subject,TRUE
Chinese,210,5,??,345,50,R,43,Relative S1,Subject,TRUE
Chinese,210,6,???,703,50,R,43,Relative S1,Subject,TRUE
Chinese,210,7,?,1866,50,R,43,Relative S1,Subject,TRUE
Chinese,210,8,TF,364,50,R,43,Relative S1,Subject,TRUE
Chinese,211,1,???,499,50,R,6,Relative S1,Subject,TRUE
Chinese,211,2,???,324,50,R,6,Relative S1,Subject,TRUE
Chinese,211,3,??????,887,50,R,6,Relative S1,Subject,TRUE
Chinese,211,4,???,363,50,R,6,Relative S1,Subject,TRUE
Chinese,211,5,??,393,50,R,6,Relative S1,Subject,TRUE
Chinese,211,6,???,778,50,R,6,Relative S1,Subject,TRUE
Chinese,211,7,?,334,50,R,6,Relative S1,Subject,TRUE
Chinese,211,8,TF,1360,50,R,6,Relative S1,Subject,TRUE
Chinese,212,1,???,597,50,R,44,Relative S1,Subject,TRUE
Chinese,212,2,???,1262,50,R,44,Relative S1,Subject,TRUE
Chinese,212,3,??????,3568,50,R,44,Relative S1,Subject,TRUE
Chinese,212,4,???,1693,50,R,44,Relative S1,Subject,TRUE
Chinese,212,5,??,239,50,R,44,Relative S1,Subject,TRUE
Chinese,212,6,???,1522,50,R,44,Relative S1,Subject,TRUE
Chinese,212,7,?,359,50,R,44,Relative S1,Subject,TRUE
Chinese,212,8,TF,899,50,R,44,Relative S1,Subject,TRUE
Chinese,213,1,???,651,50,R,54,Relative S1,Subject,TRUE
Chinese,213,2,???,793,50,R,54,Relative S1,Subject,TRUE
Chinese,213,3,??????,1110,50,R,54,Relative S1,Subject,TRUE
Chinese,213,4,???,2323,50,R,54,Relative S1,Subject,TRUE
Chinese,213,5,??,3036,50,R,54,Relative S1,Subject,TRUE
Chinese,213,6,???,1131,50,R,54,Relative S1,Subject,TRUE
Chinese,213,7,?,384,50,R,54,Relative S1,Subject,TRUE
Chinese,213,8,TF,1705,50,R,54,Relative S1,Subject,TRUE
Chinese,214,1,???,720,50,R,43,Relative S1,Subject,TRUE
Chinese,214,2,???,564,50,R,43,Relative S1,Subject,TRUE
Chinese,214,3,??????,703,50,R,43,Relative S1,Subject,TRUE
Chinese,214,4,???,435,50,R,43,Relative S1,Subject,TRUE
Chinese,214,5,??,337,50,R,43,Relative S1,Subject,TRUE
Chinese,214,6,???,1199,50,R,43,Relative S1,Subject,TRUE
Chinese,214,7,?,287,50,R,43,Relative S1,Subject,TRUE
Chinese,214,8,TF,2131,50,R,43,Relative S1,Subject,TRUE
Chinese,215,1,???,698,50,R,25,Relative S1,Subject,TRUE
Chinese,215,2,???,630,50,R,25,Relative S1,Subject,TRUE
Chinese,215,3,??????,861,50,R,25,Relative S1,Subject,TRUE
Chinese,215,4,???,2015,50,R,25,Relative S1,Subject,TRUE
Chinese,215,5,??,520,50,R,25,Relative S1,Subject,TRUE
Chinese,215,6,???,600,50,R,25,Relative S1,Subject,TRUE
Chinese,215,7,?,510,50,R,25,Relative S1,Subject,TRUE
Chinese,215,8,TF,1743,50,R,25,Relative S1,Subject,TRUE
Chinese,201,1,???,638,52,R,37,Relative S2,Subject,FALSE
Chinese,201,2,???,560,52,R,37,Relative S2,Subject,FALSE
Chinese,201,3,??,560,52,R,37,Relative S2,Subject,FALSE
Chinese,201,4,???,1192,52,R,37,Relative S2,Subject,FALSE
Chinese,201,5,??,1172,52,R,37,Relative S2,Subject,FALSE
Chinese,201,6,???,369,52,R,37,Relative S2,Subject,FALSE
Chinese,201,7,?,580,52,R,37,Relative S2,Subject,FALSE
Chinese,201,8,TF,828,52,R,37,Relative S2,Subject,FALSE
Chinese,202,1,???,496,52,R,24,Relative S2,Subject,FALSE
Chinese,202,2,???,459,52,R,24,Relative S2,Subject,FALSE
Chinese,202,3,??,669,52,R,24,Relative S2,Subject,FALSE
Chinese,202,4,???,1110,52,R,24,Relative S2,Subject,FALSE
Chinese,202,5,??,1641,52,R,24,Relative S2,Subject,FALSE
Chinese,202,6,???,579,52,R,24,Relative S2,Subject,FALSE
Chinese,202,7,?,448,52,R,24,Relative S2,Subject,FALSE
Chinese,202,8,TF,859,52,R,24,Relative S2,Subject,FALSE
Chinese,203,1,???,583,52,R,8,Relative S2,Subject,FALSE
Chinese,203,2,???,762,52,R,8,Relative S2,Subject,FALSE
Chinese,203,3,??,584,52,R,8,Relative S2,Subject,FALSE
Chinese,203,4,???,792,52,R,8,Relative S2,Subject,FALSE
Chinese,203,5,??,852,52,R,8,Relative S2,Subject,FALSE
Chinese,203,6,???,812,52,R,8,Relative S2,Subject,FALSE
Chinese,203,7,?,981,52,R,8,Relative S2,Subject,FALSE
Chinese,203,8,TF,632,52,R,8,Relative S2,Subject,FALSE
Chinese,204,1,???,1111,52,R,4,Relative S2,Subject,FALSE
Chinese,204,2,???,994,52,R,4,Relative S2,Subject,FALSE
Chinese,204,3,??,934,52,R,4,Relative S2,Subject,FALSE
Chinese,204,4,???,1462,52,R,4,Relative S2,Subject,FALSE
Chinese,204,5,??,1741,52,R,4,Relative S2,Subject,FALSE
Chinese,204,6,???,1193,52,R,4,Relative S2,Subject,FALSE
Chinese,204,7,?,735,52,R,4,Relative S2,Subject,FALSE
Chinese,204,8,TF,534,52,R,4,Relative S2,Subject,FALSE
Chinese,205,1,???,577,52,R,5,Relative S2,Subject,FALSE
Chinese,205,2,???,588,52,R,5,Relative S2,Subject,FALSE
Chinese,205,3,??,479,52,R,5,Relative S2,Subject,FALSE
Chinese,205,4,???,519,52,R,5,Relative S2,Subject,FALSE
Chinese,205,5,??,589,52,R,5,Relative S2,Subject,FALSE
Chinese,205,6,???,649,52,R,5,Relative S2,Subject,FALSE
Chinese,205,7,?,1120,52,R,5,Relative S2,Subject,FALSE
Chinese,205,8,TF,1489,52,R,5,Relative S2,Subject,FALSE
Chinese,216,1,???,795,52,R,50,Relative S2,Subject,FALSE
Chinese,216,2,???,657,52,R,50,Relative S2,Subject,FALSE
Chinese,216,3,??,1096,52,R,50,Relative S2,Subject,FALSE
Chinese,216,4,???,1596,52,R,50,Relative S2,Subject,FALSE
Chinese,216,5,??,1127,52,R,50,Relative S2,Subject,FALSE
Chinese,216,6,???,837,52,R,50,Relative S2,Subject,FALSE
Chinese,216,7,?,687,52,R,50,Relative S2,Subject,FALSE
Chinese,216,8,TF,1173,52,R,50,Relative S2,Subject,FALSE
Chinese,217,1,???,362,52,R,54,Relative S2,Subject,FALSE
Chinese,217,2,???,395,52,R,54,Relative S2,Subject,FALSE
Chinese,217,3,??,484,52,R,54,Relative S2,Subject,FALSE
Chinese,217,4,???,2831,52,R,54,Relative S2,Subject,FALSE
Chinese,217,5,??,763,52,R,54,Relative S2,Subject,FALSE
Chinese,217,6,???,942,52,R,54,Relative S2,Subject,FALSE
Chinese,217,7,?,834,52,R,54,Relative S2,Subject,FALSE
Chinese,217,8,TF,696,52,R,54,Relative S2,Subject,FALSE
Chinese,218,1,???,735,52,R,30,Relative S2,Subject,FALSE
Chinese,218,2,???,917,52,R,30,Relative S2,Subject,FALSE
Chinese,218,3,??,857,52,R,30,Relative S2,Subject,FALSE
Chinese,218,4,???,1086,52,R,30,Relative S2,Subject,FALSE
Chinese,218,5,??,1136,52,R,30,Relative S2,Subject,FALSE
Chinese,218,6,???,1076,52,R,30,Relative S2,Subject,FALSE
Chinese,218,7,?,2505,52,R,30,Relative S2,Subject,FALSE
Chinese,218,8,TF,2913,52,R,30,Relative S2,Subject,FALSE
Chinese,219,1,???,723,52,R,22,Relative S2,Subject,FALSE
Chinese,219,2,???,715,52,R,22,Relative S2,Subject,FALSE
Chinese,219,3,??,515,52,R,22,Relative S2,Subject,FALSE
Chinese,219,4,???,844,52,R,22,Relative S2,Subject,FALSE
Chinese,219,5,??,824,52,R,22,Relative S2,Subject,FALSE
Chinese,219,6,???,1103,52,R,22,Relative S2,Subject,FALSE
Chinese,219,7,?,2348,52,R,22,Relative S2,Subject,FALSE
Chinese,219,8,TF,882,52,R,22,Relative S2,Subject,FALSE
Chinese,220,1,???,551,52,R,52,Relative S2,Subject,FALSE
Chinese,220,2,???,464,52,R,52,Relative S2,Subject,FALSE
Chinese,220,3,??,405,52,R,52,Relative S2,Subject,FALSE
Chinese,220,4,???,663,52,R,52,Relative S2,Subject,FALSE
Chinese,220,5,??,395,52,R,52,Relative S2,Subject,FALSE
Chinese,220,6,???,1695,52,R,52,Relative S2,Subject,FALSE
Chinese,220,7,?,266,52,R,52,Relative S2,Subject,FALSE
Chinese,220,8,TF,4334,52,R,52,Relative S2,Subject,FALSE
Chinese,206,1,???,762,52,R,28,Relative S2,Subject,FALSE
Chinese,206,2,???,845,52,R,28,Relative S2,Subject,FALSE
Chinese,206,3,??,695,52,R,28,Relative S2,Subject,FALSE
Chinese,206,4,???,2090,52,R,28,Relative S2,Subject,FALSE
Chinese,206,5,??,1811,52,R,28,Relative S2,Subject,FALSE
Chinese,206,6,???,2927,52,R,28,Relative S2,Subject,FALSE
Chinese,206,7,?,944,52,R,28,Relative S2,Subject,FALSE
Chinese,206,8,TF,3205,52,R,28,Relative S2,Subject,FALSE
Chinese,207,1,???,554,52,R,30,Relative S2,Subject,FALSE
Chinese,207,2,???,2832,52,R,30,Relative S2,Subject,FALSE
Chinese,207,3,??,1375,52,R,30,Relative S2,Subject,FALSE
Chinese,207,4,???,2463,52,R,30,Relative S2,Subject,FALSE
Chinese,207,5,??,3310,52,R,30,Relative S2,Subject,FALSE
Chinese,207,6,???,4060,52,R,30,Relative S2,Subject,FALSE
Chinese,207,7,?,1754,52,R,30,Relative S2,Subject,FALSE
Chinese,207,8,TF,963,52,R,30,Relative S2,Subject,FALSE
Chinese,208,1,???,486,52,R,24,Relative S2,Subject,FALSE
Chinese,208,2,???,568,52,R,24,Relative S2,Subject,FALSE
Chinese,208,3,??,428,52,R,24,Relative S2,Subject,FALSE
Chinese,208,4,???,717,52,R,24,Relative S2,Subject,FALSE
Chinese,208,5,??,398,52,R,24,Relative S2,Subject,FALSE
Chinese,208,6,???,508,52,R,24,Relative S2,Subject,FALSE
Chinese,208,7,?,888,52,R,24,Relative S2,Subject,FALSE
Chinese,208,8,TF,1307,52,R,24,Relative S2,Subject,FALSE
Chinese,209,1,???,959,52,R,32,Relative S2,Subject,FALSE
Chinese,209,2,???,623,52,R,32,Relative S2,Subject,FALSE
Chinese,209,3,??,474,52,R,32,Relative S2,Subject,FALSE
Chinese,209,4,???,1239,52,R,32,Relative S2,Subject,FALSE
Chinese,209,5,??,1408,52,R,32,Relative S2,Subject,FALSE
Chinese,209,6,???,1199,52,R,32,Relative S2,Subject,FALSE
Chinese,209,7,?,713,52,R,32,Relative S2,Subject,FALSE
Chinese,209,8,TF,1625,52,R,32,Relative S2,Subject,FALSE
Chinese,210,1,???,928,52,R,44,Relative S2,Subject,FALSE
Chinese,210,2,???,922,52,R,44,Relative S2,Subject,FALSE
Chinese,210,3,??,1558,52,R,44,Relative S2,Subject,FALSE
Chinese,210,4,???,902,52,R,44,Relative S2,Subject,FALSE
Chinese,210,5,??,275,52,R,44,Relative S2,Subject,FALSE
Chinese,210,6,???,207,52,R,44,Relative S2,Subject,FALSE
Chinese,210,7,?,555,52,R,44,Relative S2,Subject,FALSE
Chinese,210,8,TF,433,52,R,44,Relative S2,Subject,FALSE
Chinese,211,1,???,548,52,R,2,Relative S2,Subject,FALSE
Chinese,211,2,???,462,52,R,2,Relative S2,Subject,FALSE
Chinese,211,3,??,402,52,R,2,Relative S2,Subject,FALSE
Chinese,211,4,???,423,52,R,2,Relative S2,Subject,FALSE
Chinese,211,5,??,430,52,R,2,Relative S2,Subject,FALSE
Chinese,211,6,???,571,52,R,2,Relative S2,Subject,FALSE
Chinese,211,7,?,473,52,R,2,Relative S2,Subject,FALSE
Chinese,211,8,TF,1280,52,R,2,Relative S2,Subject,FALSE
Chinese,212,1,???,516,52,R,17,Relative S2,Subject,FALSE
Chinese,212,2,???,618,52,R,17,Relative S2,Subject,FALSE
Chinese,212,3,??,528,52,R,17,Relative S2,Subject,FALSE
Chinese,212,4,???,1059,52,R,17,Relative S2,Subject,FALSE
Chinese,212,5,??,1342,52,R,17,Relative S2,Subject,FALSE
Chinese,212,6,???,3559,52,R,17,Relative S2,Subject,FALSE
Chinese,212,7,?,398,52,R,17,Relative S2,Subject,FALSE
Chinese,212,8,TF,8306,52,R,17,Relative S2,Subject,FALSE
Chinese,213,1,???,721,52,R,57,Relative S2,Subject,FALSE
Chinese,213,2,???,812,52,R,57,Relative S2,Subject,FALSE
Chinese,213,3,??,1011,52,R,57,Relative S2,Subject,FALSE
Chinese,213,4,???,1020,52,R,57,Relative S2,Subject,FALSE
Chinese,213,5,??,992,52,R,57,Relative S2,Subject,FALSE
Chinese,213,6,???,1279,52,R,57,Relative S2,Subject,FALSE
Chinese,213,7,?,316,52,R,57,Relative S2,Subject,FALSE
Chinese,213,8,TF,1020,52,R,57,Relative S2,Subject,FALSE
Chinese,214,1,???,591,52,R,9,Relative S2,Subject,FALSE
Chinese,214,2,???,534,52,R,9,Relative S2,Subject,FALSE
Chinese,214,3,??,483,52,R,9,Relative S2,Subject,FALSE
Chinese,214,4,???,941,52,R,9,Relative S2,Subject,FALSE
Chinese,214,5,??,524,52,R,9,Relative S2,Subject,FALSE
Chinese,214,6,???,663,52,R,9,Relative S2,Subject,FALSE
Chinese,214,7,?,702,52,R,9,Relative S2,Subject,FALSE
Chinese,214,8,TF,1326,52,R,9,Relative S2,Subject,FALSE
Chinese,215,1,???,1105,52,R,6,Relative S2,Subject,FALSE
Chinese,215,2,???,890,52,R,6,Relative S2,Subject,FALSE
Chinese,215,3,??,567,52,R,6,Relative S2,Subject,FALSE
Chinese,215,4,???,848,52,R,6,Relative S2,Subject,FALSE
Chinese,215,5,??,1428,52,R,6,Relative S2,Subject,FALSE
Chinese,215,6,???,649,52,R,6,Relative S2,Subject,FALSE
Chinese,215,7,?,617,52,R,6,Relative S2,Subject,FALSE
Chinese,215,8,TF,3157,52,R,6,Relative S2,Subject,FALSE
Chinese,201,1,???,673,54,R,10,Relative O1,Object,TRUE
Chinese,201,2,???,649,54,R,10,Relative O1,Object,TRUE
Chinese,201,3,???,1149,54,R,10,Relative O1,Object,TRUE
Chinese,201,4,???,1079,54,R,10,Relative O1,Object,TRUE
Chinese,201,5,???,6775,54,R,10,Relative O1,Object,TRUE
Chinese,201,6,?,1229,54,R,10,Relative O1,Object,TRUE
Chinese,201,7,TF,763,54,R,10,Relative O1,Object,TRUE
Chinese,202,1,???,537,54,R,39,Relative O1,Object,TRUE
Chinese,202,2,???,750,54,R,39,Relative O1,Object,TRUE
Chinese,202,3,???,549,54,R,39,Relative O1,Object,TRUE
Chinese,202,4,???,589,54,R,39,Relative O1,Object,TRUE
Chinese,202,5,???,5070,54,R,39,Relative O1,Object,TRUE
Chinese,202,6,?,409,54,R,39,Relative O1,Object,TRUE
Chinese,202,7,TF,767,54,R,39,Relative O1,Object,TRUE
Chinese,203,1,???,760,54,R,4,Relative O1,Object,TRUE
Chinese,203,2,???,2134,54,R,4,Relative O1,Object,TRUE
Chinese,203,3,???,803,54,R,4,Relative O1,Object,TRUE
Chinese,203,4,???,920,54,R,4,Relative O1,Object,TRUE
Chinese,203,5,???,2829,54,R,4,Relative O1,Object,TRUE
Chinese,203,6,?,634,54,R,4,Relative O1,Object,TRUE
Chinese,203,7,TF,1009,54,R,4,Relative O1,Object,TRUE
Chinese,204,1,???,797,54,R,49,Relative O1,Object,TRUE
Chinese,204,2,???,1673,54,R,49,Relative O1,Object,TRUE
Chinese,204,3,???,750,54,R,49,Relative O1,Object,TRUE
Chinese,204,4,???,659,54,R,49,Relative O1,Object,TRUE
Chinese,204,5,???,941,54,R,49,Relative O1,Object,TRUE
Chinese,204,6,?,419,54,R,49,Relative O1,Object,TRUE
Chinese,204,7,TF,699,54,R,49,Relative O1,Object,TRUE
Chinese,205,1,???,825,54,R,23,Relative O1,Object,TRUE
Chinese,205,2,???,706,54,R,23,Relative O1,Object,TRUE
Chinese,205,3,???,788,54,R,23,Relative O1,Object,TRUE
Chinese,205,4,???,626,54,R,23,Relative O1,Object,TRUE
Chinese,205,5,???,836,54,R,23,Relative O1,Object,TRUE
Chinese,205,6,?,1288,54,R,23,Relative O1,Object,TRUE
Chinese,205,7,TF,1205,54,R,23,Relative O1,Object,TRUE
Chinese,216,1,???,423,54,R,18,Relative O1,Object,TRUE
Chinese,216,2,???,496,54,R,18,Relative O1,Object,TRUE
Chinese,216,3,???,466,54,R,18,Relative O1,Object,TRUE
Chinese,216,4,???,446,54,R,18,Relative O1,Object,TRUE
Chinese,216,5,???,2966,54,R,18,Relative O1,Object,TRUE
Chinese,216,6,?,356,54,R,18,Relative O1,Object,TRUE
Chinese,216,7,TF,742,54,R,18,Relative O1,Object,TRUE
Chinese,217,1,???,400,54,R,60,Relative O1,Object,TRUE
Chinese,217,2,???,425,54,R,60,Relative O1,Object,TRUE
Chinese,217,3,???,972,54,R,60,Relative O1,Object,TRUE
Chinese,217,4,???,2523,54,R,60,Relative O1,Object,TRUE
Chinese,217,5,???,993,54,R,60,Relative O1,Object,TRUE
Chinese,217,6,?,356,54,R,60,Relative O1,Object,TRUE
Chinese,217,7,TF,1514,54,R,60,Relative O1,Object,TRUE
Chinese,218,1,???,1023,54,R,23,Relative O1,Object,TRUE
Chinese,218,2,???,796,54,R,23,Relative O1,Object,TRUE
Chinese,218,3,???,1185,54,R,23,Relative O1,Object,TRUE
Chinese,218,4,???,607,54,R,23,Relative O1,Object,TRUE
Chinese,218,5,???,766,54,R,23,Relative O1,Object,TRUE
Chinese,218,6,?,3112,54,R,23,Relative O1,Object,TRUE
Chinese,218,7,TF,1434,54,R,23,Relative O1,Object,TRUE
Chinese,219,1,???,603,54,R,41,Relative O1,Object,TRUE
Chinese,219,2,???,725,54,R,41,Relative O1,Object,TRUE
Chinese,219,3,???,854,54,R,41,Relative O1,Object,TRUE
Chinese,219,4,???,685,54,R,41,Relative O1,Object,TRUE
Chinese,219,5,???,1133,54,R,41,Relative O1,Object,TRUE
Chinese,219,6,?,1781,54,R,41,Relative O1,Object,TRUE
Chinese,219,7,TF,973,54,R,41,Relative O1,Object,TRUE
Chinese,220,1,???,513,54,R,2,Relative O1,Object,TRUE
Chinese,220,2,???,437,54,R,2,Relative O1,Object,TRUE
Chinese,220,3,???,895,54,R,2,Relative O1,Object,TRUE
Chinese,220,4,???,666,54,R,2,Relative O1,Object,TRUE
Chinese,220,5,???,1015,54,R,2,Relative O1,Object,TRUE
Chinese,220,6,?,616,54,R,2,Relative O1,Object,TRUE
Chinese,220,7,TF,694,54,R,2,Relative O1,Object,TRUE
Chinese,206,1,???,750,54,R,7,Relative O1,Object,TRUE
Chinese,206,2,???,1677,54,R,7,Relative O1,Object,TRUE
Chinese,206,3,???,842,54,R,7,Relative O1,Object,TRUE
Chinese,206,4,???,931,54,R,7,Relative O1,Object,TRUE
Chinese,206,5,???,2174,54,R,7,Relative O1,Object,TRUE
Chinese,206,6,?,852,54,R,7,Relative O1,Object,TRUE
Chinese,206,7,TF,3653,54,R,7,Relative O1,Object,TRUE
Chinese,207,1,???,634,54,R,59,Relative O1,Object,TRUE
Chinese,207,2,???,1546,54,R,59,Relative O1,Object,TRUE
Chinese,207,3,???,1336,54,R,59,Relative O1,Object,TRUE
Chinese,207,4,???,747,54,R,59,Relative O1,Object,TRUE
Chinese,207,5,???,9237,54,R,59,Relative O1,Object,TRUE
Chinese,207,6,?,587,54,R,59,Relative O1,Object,TRUE
Chinese,207,7,TF,1013,54,R,59,Relative O1,Object,TRUE
Chinese,208,1,???,405,54,R,53,Relative O1,Object,TRUE
Chinese,208,2,???,399,54,R,53,Relative O1,Object,TRUE
Chinese,208,3,???,979,54,R,53,Relative O1,Object,TRUE
Chinese,208,4,???,538,54,R,53,Relative O1,Object,TRUE
Chinese,208,5,???,1329,54,R,53,Relative O1,Object,TRUE
Chinese,208,6,?,678,54,R,53,Relative O1,Object,TRUE
Chinese,208,7,TF,3320,54,R,53,Relative O1,Object,TRUE
Chinese,209,1,???,918,54,R,17,Relative O1,Object,TRUE
Chinese,209,2,???,940,54,R,17,Relative O1,Object,TRUE
Chinese,209,3,???,1602,54,R,17,Relative O1,Object,TRUE
Chinese,209,4,???,1492,54,R,17,Relative O1,Object,TRUE
Chinese,209,5,???,3447,54,R,17,Relative O1,Object,TRUE
Chinese,209,6,?,670,54,R,17,Relative O1,Object,TRUE
Chinese,209,7,TF,1320,54,R,17,Relative O1,Object,TRUE
Chinese,210,1,???,845,54,R,8,Relative O1,Object,TRUE
Chinese,210,2,???,1460,54,R,8,Relative O1,Object,TRUE
Chinese,210,3,???,542,54,R,8,Relative O1,Object,TRUE
Chinese,210,4,???,443,54,R,8,Relative O1,Object,TRUE
Chinese,210,5,???,55,54,R,8,Relative O1,Object,TRUE
Chinese,210,6,?,5327,54,R,8,Relative O1,Object,TRUE
Chinese,210,7,TF,944,54,R,8,Relative O1,Object,TRUE
Chinese,211,1,???,412,54,R,45,Relative O1,Object,TRUE
Chinese,211,2,???,395,54,R,45,Relative O1,Object,TRUE
Chinese,211,3,???,445,54,R,45,Relative O1,Object,TRUE
Chinese,211,4,???,335,54,R,45,Relative O1,Object,TRUE
Chinese,211,5,???,941,54,R,45,Relative O1,Object,TRUE
Chinese,211,6,?,1806,54,R,45,Relative O1,Object,TRUE
Chinese,211,7,TF,801,54,R,45,Relative O1,Object,TRUE
Chinese,212,1,???,466,54,R,53,Relative O1,Object,TRUE
Chinese,212,2,???,490,54,R,53,Relative O1,Object,TRUE
Chinese,212,3,???,740,54,R,53,Relative O1,Object,TRUE
Chinese,212,4,???,610,54,R,53,Relative O1,Object,TRUE
Chinese,212,5,???,1955,54,R,53,Relative O1,Object,TRUE
Chinese,212,6,?,319,54,R,53,Relative O1,Object,TRUE
